articulo,parrafo,titulo,texto,categoría,medio,fecha,autor,sección
26,8,El papel aguanta todo,"Con la necesaria aclaración inicial de no escribir bajo el dictado de las convicciones de un ludista anacrónico, un recalcitrante destructor de máquinas, Casati propone acercarse al tema digital desde una zona intermedia. Es decir, aceptar sin pudores innecesarios que la tecnología es una herramienta útil, ineludible para resolver y adelantar muchísimas prácticas académicas, por ejemplo, pero sin perder de vista que, también, detrás de la utopía digital, disimulada bajo los espejismos de la comodidad, la facilidad y el avance tecnológico, hay una apuesta ideológica que banaliza y desvirtúa varias de las actividades humanas centrales que, a lo largo de la historia, han permitido formar individuos con un juicio crítico, libre y autónomo. Gracias a esta lectura equilibrada de lo digital, Casati desmonta algunos mitos establecidos como el de “los nativos digitales”, el multitasking o los algoritmos que dictan un perfil de lector, entre otros.",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
26,9,El papel aguanta todo,"Habría, para Casati, cuatro límites, cuatro entidades casi ontológicas, innegociables a la hora de contrarrestar la invasión directa de la tecnología en la toma de decisiones: la sustitución del maestro de carne y hueso por el maestro electrónico en el salón de clase; la resistencia a las falsas verdades que, por ser masivas, manipuladas por la anónima sociedad de la red, o por el hecho de venir en un dispositivo de moda, se consideran incontestables; la objeción al voto electrónico, derecho individual que debe permanecer blindado ante cualquier injerencia virtual anónima y, por último, la lectura en profundidad, no fragmentada por una atención desperdigada que, a posteriori, incide en una memoria apenas episódica. Una lectura que nos permite el libro en papel, y que ningún dispositivo de última generación (smartphone o ereader) ha podido desbancar.",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
26,10,El papel aguanta todo,"Pero si el tema de la lectura en profundidad es uno de los paradigmas más recurrentes a la hora de revisar la bibliografía sobre los dilemas digitales, ¿qué sucede cuando el lector se pregunta sobre la escritura más allá del papel impreso? ¿Cuándo los contenidos ya no solo son leídos sino han sido pensados y escritos para y en el ámbito digital? ¿Cuándo el contenido digital se ha convertido en el marco teórico, el tema y el resultado de la investigación académica contemporánea en disciplinas donde, para agudizar aún más el paradigma, permanece viva y sin resolver la polémica misma sobre el sentido y el significado de la investigación, de su medición y calificación, como sucede hoy en día con las humanidades, las ciencias sociales o las ciencias humanas, según quien la plantee?",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
26,11,El papel aguanta todo,"En El desorden digital. Guía para historiadores y humanistas (Siglo XXI, 2013), Anaclet Pons propone una inmersión exhaustiva en el análisis de los cambios estructurales, desafiantes y, por qué no decir, dramáticos, que han experimentado las humanidades en su reciente aproximación al universo digital. Gracias a su experiencia como historiador, catedrático, promotor editorial y traductor, Pons reflexiona sobre el nuevo sentido de una disciplina como la historia, territorio donde, hasta hace relativamente poco, las tecnologías perturbaban y el ambiente del trabajo académico permanecía inmune o alejado de influencias que no fueran tangibles o terrestres, como las bibliografías en papel y el santuario del archivo.",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
26,12,El papel aguanta todo,"Pons agudiza la reflexión sobre lo que le ha sucedido al historiador contemporáneo (principalmente en los ámbitos académicos anglosajones y europeos) cuando descubre que el universo de lo digital, dentro de su misma disciplina, se convierte en un tema urgente de investigación; pues esta irrupción, ya inevitable, obliga a cambiar radicalmente la manera primordial, simbólica, de concebir y llevar a cabo sus tareas de investigador. Evidentemente, si los nuevos ecosistemas le disparan al investigador datos abrumadores sobre la producción promedio anual académica (250 millones de artículos en revistas, por ejemplo), las prácticas de recopilar, estudiar, leer, citar información necesitan cambiar de naturaleza.",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
26,13,El papel aguanta todo,"Entendido como una guía en ocho capítulos, El desorden digital tiene, en efecto, la virtud de ofrecer no solo una bibliografía completísima sino un recuento ágil y panorámico de asuntos centrales como la lectura en los espacios académicos, la escritura grupal y anónima en ecosistemas como Wikipedia, o el verdadero valor del desarrollo tecnológico de los dispositivos para la investigación de contenidos científicos interactivos, y, a modo de colofón, el origen de concepciones como Digital Humanities o Public History, herramientas útiles y apremiantes para un medio académico donde la discusión apenas comienza.",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
26,14,El papel aguanta todo,"No cabe duda de que para acercarse a una comprensión de los efectos causados por los modelos digitales, de las consecuencias de la transformación mental y física que conlleva esta migración, resulta necesario también un relato de los inicios y la evolución histórica de este tránsito. El tema ha sido argumento central de muchísimas investigaciones, publicadas y difundidas de una manera casi paralela a los descubrimientos en estos más de 50 años. En La cuarta revolución. Seis lecciones sobre el futuro del libro (Ed. Uniandes-Eduvim, 2015) Gino Roncaglia, doctor en Filosofía y catedrático de informática aplicada a las humanidades de la Universidad de Tuscia, fundador de Liber Liber, asociación promotora del Proyecto Manuzio, ofrece al lector no especializado una esclarecedora travesía por esa especie de selva oscura que es el asunto del e-book y los nuevos soportes de lectura.",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
26,15,El papel aguanta todo,"En una línea de reflexión que vincula los análisis de Roberto Casati y Anaclet Pons, y lo aproxima a teóricos fundamentales como Roger Chartier, Robert Darnton o Anthony Grafton, Roncaglia examina la evolución de la idea del libro entendido, desde su invención, como un producto cultural que descifra el mundo, es decir, el objeto que nos permite leerlo y escribirlo, hasta llegar a convertirse con la revolución gutenberguiana en la interfaz perfecta, insuperable, para soportar cualquier contenido. Sin embargo, con el avance de la innovación tecnológica, con el perfeccionamiento de los soportes de lectura, surge una nueva revolución, que replantea la pregunta sobre las transformaciones de la textualidad. Quizás parte del enigma digital lo identifique el lector en una paradoja que revela Roncaglia: la búsqueda infatigable del soporte electrónico por acercarse, migrar y parecerse cada vez más a un libro impreso en papel.",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
26,16,El papel aguanta todo,"Al final, aún desconocemos la verdadera y visible naturaleza de la lectura y los lectores digitales, si es que en realidad algo así pueda existir. Por ahora, nada ha superado aún el hecho misterioso de una biblioteca impresa que, gracias a la acción secreta de sus propios fantasmas, se puede apoderar de los espacios íntimos y tangibles de una casa.",Lectura,Arcadia,11/19/2015,Julio Paredes,Mutantes Digitales
27,1,"Leer, oír, tocar","La aparición de la tableta ha hecho que escritores, productores e incluso desarrolladores de videojuegos exploren nuevas formas de contar historias. ¿Cuáles son los nuevos caminos que toma la narrativa en el formato digital?",Lectura,Arcadia,8/20/2014,María Alejandra Pautassi,Mutantes Digitales
27,2,"Leer, oír, tocar","Imagine que en su iPad tiene una aplicación que recomienda una revista de libros: “Device 6: un thriller surreal en el que la palabra escrita es su mapa”, según la descripción del App Store. Lo prende y en el primer pantallazo dice: “Este juego solo se puede jugar con el sonido encendido. Antes de jugar por favor lea el acuerdo de licencia del software y el Manual de Uso para obtener información importante sobre las ondas electromagnéticas”. Las reglas están claras. Device 6, la más reciente producción del estudio sueco Simogo, no es literatura a pesar de su irónica introducción. Tampoco es un videojuego. Al menos no uno convencional. Es una combinación de novela visual y un juego de adivinanzas, en la que convergen prosa y caligramas, video y pistas de audio: un ejemplo del tipo de narraciones que ha empezado a poblar dispositivos móviles y un caso sintomático del cambio en la industria editorial.",Lectura,Arcadia,8/20/2014,María Alejandra Pautassi,Mutantes Digitales
27,3,"Leer, oír, tocar","La relación entre la literatura, los formatos y la tecnología siempre ha sido estrecha. Hay quienes dicen que la imprenta de Gutenberg hizo posible que apareciera la novela y que la prensa masiva del siglo XIX dio pie a la novela de folletín y al cuento. Hoy, las tabletas y dispositivos móviles han hecho que la industria, en la que programadores y desarrolladores de videojuegos son tan protagonistas como editores y escritores, explore nuevas formas narrativas. Sus invenciones no son versiones digitales de libros físicos, pues no solo transfieren contenidos de un formato a otro. No toman prestados mecanismos de lo digital, sino que se apropian de ellos. Exploran las posibilidades del medio a nivel técnico y cuestionan sus alcances. El resultado: libros y aplicaciones pensados desde lo digital en los que convergen multiplicidad de géneros, fuentes y formatos, y que tienen la interactividad de los videojuegos (para leerlos es necesario tener audífonos, estar dispuesto a manipular una pantalla táctil y ser parte de la narración).",Lectura,Arcadia,8/20/2014,María Alejandra Pautassi,Mutantes Digitales
27,4,"Leer, oír, tocar","“En un dispositivo como estos usted puede leer como si se tratara de un libro tradicional, como si fuera un hipertexto, o hacerlo de manera interactiva. Lo interesante es que todos esos niveles de lectura son posibles en un solo lugar –dice Andrés Burbano, profesor de la Universidad de los Andes y doctor en Medios, Arte y Tecnología de la Universidad de California, mientras señala un iPad–. Un contenido específico puede incluir videos, diversas formas de contenido original y puede generar una experiencia de juego interactivo. Esa versatilidad y que esas distintas capas de interacción, lectura e interpretación coexistan en un solo dispositivo es algo muy poderoso”.",Lectura,Arcadia,8/20/2014,María Alejandra Pautassi,Mutantes Digitales
27,5,"Leer, oír, tocar","Poderoso, pues estas aplicaciones ponen a la tecnología al servicio de una buena historia: respetan sus reglas, le hacen honor y la enriquecen. En ellas no hay animación, sonido o efecto especial gratuito. Al mezclar lenguajes y formatos, algunas son irónicas en extremo, revelando los límites de la palabra escrita y del lenguaje de programación. Se insertan en el mundo de la tecnología, poniendo en cuestión sus valores, imaginarios y maquinaciones. Otras sacan la fantasía del terreno de la imaginación y la llevan al plano físico de la tableta. En palabras de Simon Flesser, director creativo del estudio sueco Simogo: “Integran el mundo de la aplicación y el real, creando una metanarrativa en la que participa el mismo jugador”. Y detrás de la creación de cada una de ellas, está la conciencia de que la plataforma es tanto un medio como un fin para la narración.",Lectura,Arcadia,8/20/2014,María Alejandra Pautassi,Mutantes Digitales
27,6,"Leer, oír, tocar","“[En este tipo de producciones] no solo hay que pensar en el arte, la estética, el sonido, sino que la interfaz en sí misma es un dispositivo para contar un historia. Nosotros queríamos hacer algo que justificara el aparato –le dijo a Arcadia el director creativo de Cognito Comics, Daniel Burwen, quien en 2012 lanzó en el App Store Operation Ajax, conocida como ‘la aplicación que reinventó el cómic para iPad’–. Le añadimos una sección de archivos visible en pantalla horizontal. Construimos una interfaz de videojuegos que sirvió para hacer animaciones en 3D (los iPad no soportan Flash, el programa con el que se hacían este tipo de animaciones entonces). Y, después de ver las posibilidades de video, introdujimos videosecuencias de los noticieros de la época”.",Lectura,Arcadia,8/20/2014,María Alejandra Pautassi,Mutantes Digitales
